Mileage,Maintenance_History,Reported_Issues,Vehicle_Age,Engine_Size,Odometer_Reading,Insurance_Premium,Service_History,Accident_History,Fuel_Efficiency,Tire_Condition,Brake_Condition,Battery_Status,Need_Maintenance,Vehicle_Model_Bus,Vehicle_Model_Car,Vehicle_Model_Motorcycle,Vehicle_Model_SUV,Vehicle_Model_Truck,Vehicle_Model_Van,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Type_Automatic,Transmission_Type_Manual,Owner_Type_First,Owner_Type_Second,Owner_Type_Third,Days_Since_Last_Service,Warranty_Expired
42068,1,1,6,2000,1617,16698,6,2,17,1,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,518,1
71339,2,3,4,800,67205,18413,8,1,10,2,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,678,1
69012,0,2,1,1500,35780,22696,10,0,10,1,1,2,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,692,0
76172,0,0,6,800,18764,26416,9,3,10,0,2,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,785,0
73096,1,2,2,1500,23591,19611,9,2,10,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,696,0
55941,0,5,4,1500,52655,18204,9,1,14,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,727,0
52054,1,3,1,1500,1410,20770,4,0,16,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,785,0
79270,0,4,10,800,66780,11120,5,3,18,1,2,2,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,697,0
58580,0,4,10,2000,59337,10148,9,2,10,1,2,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,491,0
74319,2,4,3,2000,47725,9823,9,2,17,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,612,0
53911,1,2,2,1000,93995,11862,1,1,18,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,600,0
68339,2,2,6,1000,148313,12735,4,0,11,0,2,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,587,0
60906,2,5,10,2000,64298,21329,2,1,10,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,563,1
40241,1,0,8,1000,89395,19933,2,1,19,2,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,460,1
43722,0,4,2,1500,133401,7874,8,3,13,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,640,0
32088,0,3,3,2000,11317,23630,8,2,12,1,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,702,1
39964,1,3,6,2000,105737,28633,9,3,19,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,644,0
76388,0,0,2,1500,100179,8186,4,1,10,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,474,1
60746,0,2,9,1500,47382,7609,6,1,16,1,2,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,594,1
51565,2,4,8,800,12787,11359,5,3,14,2,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,602,1
78780,2,0,6,800,33570,12890,5,2,18,0,1,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,487,0
70818,2,0,4,2000,64052,9318,4,0,17,0,1,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,755,0
48075,2,1,2,2000,79553,16707,3,3,12,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,560,0
71445,0,0,6,1500,22521,20599,3,3,10,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,539,1
71711,0,0,9,800,121836,21307,2,2,15,0,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,529,1
54689,2,4,9,2000,100219,19041,7,3,10,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,765,1
64993,1,2,1,1500,40759,22099,1,0,14,2,2,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,487,1
37779,2,0,1,1500,72696,17855,10,3,16,1,2,2,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,468,1
56385,2,1,5,800,97041,18557,1,3,16,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,746,1
41515,1,1,9,1000,13912,16812,8,0,10,2,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,472,1
47717,2,5,8,1000,54261,24608,9,2,14,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,651,0
70219,0,1,1,800,129323,21839,10,2,17,2,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,685,1
32343,0,4,6,1500,125139,15133,2,2,14,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,662,1
33996,0,2,8,800,89565,15493,3,3,15,2,2,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,631,0
50983,1,4,1,1500,85329,22263,10,1,12,1,2,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,746,0
65082,2,0,3,800,97142,13653,8,1,19,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,489,0
64983,2,2,4,2500,9017,11425,3,0,10,2,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,535,0
58881,1,5,8,2000,9095,9645,7,0,11,1,2,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,664,0
50262,2,5,8,1500,86626,26466,9,3,16,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,606,1
42619,1,4,9,2500,9031,7617,10,2,14,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,691,1
36429,2,1,10,1500,30031,21054,7,3,14,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,745,1
52827,2,0,2,2500,133428,15416,5,2,19,1,1,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,569,0
56631,1,1,9,800,109720,12250,10,0,13,0,2,2,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,698,0
53347,2,1,2,800,115570,17849,5,1,14,0,2,2,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,616,1
37870,0,2,7,1500,104602,7469,8,0,16,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,736,1
72112,2,5,5,1500,123359,12390,8,0,19,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,481,1
58636,2,0,9,1500,77846,21446,7,0,16,0,2,2,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,518,1
55499,0,1,3,800,137606,21898,5,2,15,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,724,0
79290,1,2,3,800,53759,18757,8,1,11,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,519,1
70385,1,1,3,800,73148,20374,9,2,12,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,503,1
42153,0,3,5,1000,113304,15262,3,2,16,0,2,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,541,1
35212,2,1,7,800,88534,6953,5,1,17,1,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,735,1
56879,1,5,7,2000,103753,8845,6,0,15,2,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,589,0
76919,0,0,7,1500,98860,26389,6,0,11,2,2,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,681,1
64157,1,2,7,1000,79783,6394,3,0,15,1,2,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,475,0
79937,1,2,4,1000,122056,9368,10,2,19,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,541,1
32054,0,0,7,800,57238,7471,8,3,15,1,2,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,694,0
72138,0,3,6,2000,7462,26583,4,2,14,1,2,2,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,664,0
74569,0,3,1,2000,109908,17139,8,3,17,2,0,2,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,515,1
47657,0,2,8,2000,44886,19770,8,3,10,2,0,2,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,555,1
74865,2,5,4,1000,13172,11149,9,3,16,1,2,2,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,691,1
72360,0,0,6,2500,141831,20168,3,2,11,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,601,1
75145,1,5,10,2000,97870,21305,2,3,10,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,780,0
53378,1,0,2,1500,22602,8651,5,1,15,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,560,0
47872,1,1,6,1500,71966,27713,5,1,18,0,2,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,480,1
46154,1,5,4,1000,119314,6546,2,0,13,1,2,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,455,0
63254,0,4,6,1500,107408,15531,5,0,10,1,2,2,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,592,1
52097,1,1,5,1000,135903,24059,4,3,15,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,750,1
39658,1,1,3,800,91765,9156,9,2,10,2,0,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,663,1
48523,2,4,5,1000,117296,23026,3,2,18,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,660,1
73116,2,0,10,1500,139404,15536,3,3,13,0,2,2,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,477,1
37503,2,0,6,800,88134,19629,6,3,18,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,603,0
44092,0,1,9,1500,67024,26538,8,2,11,1,2,2,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,549,0
37857,2,3,7,1500,118631,17135,10,2,18,2,2,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,732,0
65094,0,4,4,1000,13534,5962,3,1,16,2,2,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,632,1
73331,2,5,6,1000,35759,9254,10,0,17,1,2,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,772,0
50057,1,3,3,1500,90229,24872,5,0,12,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,676,1
34146,0,3,4,2000,20101,12509,3,2,12,1,2,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,621,1
77225,2,3,4,2000,66153,5006,6,3,13,0,2,2,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,778,1
56025,1,2,10,2500,146179,18696,2,1,17,2,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,782,0
60351,2,1,6,800,120627,24324,1,2,11,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,530,1
68806,1,2,4,1500,112526,27694,9,1,12,2,2,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,519,0
62646,0,4,3,800,87026,18685,2,1,15,0,2,2,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,540,1
59402,1,4,3,1500,5780,11257,7,1,18,0,2,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,551,1
45484,2,4,4,1500,31908,22919,5,0,12,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,716,1
62905,1,0,1,1000,2004,10497,3,2,13,0,2,2,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,474,0
79096,2,3,4,1500,63133,6455,5,2,19,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,651,0
49180,0,2,10,2000,38635,17736,10,2,19,1,2,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,666,1
53622,0,2,4,800,113167,6618,9,1,18,2,2,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,619,0
78756,1,5,5,2000,9150,27090,3,1,14,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,699,1
55770,1,4,6,1500,115076,14939,1,1,10,0,0,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,523,1
63108,1,5,5,800,51714,12160,1,0,14,0,2,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,493,0
60281,2,0,4,2500,145246,13387,7,1,14,2,2,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,709,0
33381,1,2,4,800,94878,10377,2,3,13,0,2,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,602,0
63543,2,2,5,1500,83760,26406,2,2,15,2,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,466,0
79710,2,0,8,2500,131010,21480,4,1,11,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,763,0
72678,2,3,1,2000,24405,15249,6,3,19,1,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,735,1
48162,1,0,4,1000,127875,20562,3,3,14,1,2,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,585,1
36419,0,4,8,800,85243,16213,3,1,10,2,2,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,603,1
74306,1,5,1,800,68713,29442,6,3,16,2,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,769,1
34164,0,2,1,1500,71909,19677,6,0,16,2,2,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,592,0
58783,0,1,5,2000,55050,18425,7,1,17,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,652,0
30559,0,4,5,800,3158,19323,5,2,13,2,2,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,666,1
71720,1,3,5,800,7675,12798,9,3,12,2,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,695,1
37075,0,0,8,1500,61632,11032,5,2,19,2,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,596,1
63524,2,1,3,1000,38918,17358,1,2,11,2,1,2,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,629,1
33413,0,3,4,1500,43827,29992,8,1,17,0,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,508,0
36538,0,2,6,2000,78328,11735,1,0,10,2,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,734,1
70002,2,0,2,1500,95744,21843,4,1,19,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,760,1
39374,1,1,9,2000,121824,14912,7,2,11,0,2,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,491,1
52112,2,4,3,1000,105814,24330,3,1,16,2,1,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,774,1
46051,0,4,3,1500,34911,5455,5,2,13,1,0,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,484,0
41741,1,4,8,2500,121868,19796,6,1,11,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,785,0
46449,1,4,1,800,116018,23367,5,3,13,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,508,1
66421,1,3,8,800,49902,29415,10,1,16,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,790,0
32851,1,3,2,2500,51597,20446,2,2,13,0,2,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,542,0
49870,1,0,6,2500,24408,26978,4,2,15,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,754,1
46457,0,5,10,1000,74656,8332,8,3,13,2,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,593,1
56915,2,1,10,2000,109391,21212,6,1,11,2,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,589,0
69958,2,3,10,2500,50181,17413,5,3,13,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,745,1
41070,2,3,1,1000,13340,22019,5,2,18,0,1,2,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,632,1
78113,2,3,10,1000,87999,5290,3,0,16,1,2,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,732,0
51626,2,1,8,1500,21083,12043,6,2,18,1,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,656,0
37396,0,0,5,2000,43969,12321,8,1,11,0,2,2,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,690,1
49947,1,5,3,2500,26891,27280,5,1,16,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,587,1
71855,2,4,5,1500,100553,14099,6,0,12,0,1,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,776,0
50249,1,2,7,2500,80019,19289,2,2,15,0,2,2,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,478,1
44209,0,4,1,800,71374,8525,10,0,10,2,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,462,1
50770,1,5,4,800,50240,21333,1,1,13,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,680,1
62186,1,0,10,2000,96954,11967,2,3,14,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,741,0
77728,1,4,4,2500,1724,18568,8,0,18,2,0,2,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,546,1
77502,1,0,1,1000,19738,6368,2,3,19,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,491,1
41270,2,2,5,1500,88736,20682,8,0,13,0,2,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,532,1
49345,1,2,9,2000,96194,23197,7,2,13,2,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,522,0
75597,0,0,2,2000,148222,21619,6,0,10,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,724,1
33228,2,3,7,800,1670,8001,4,1,14,2,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,490,1
51965,2,5,9,2000,2982,11966,3,0,14,2,0,2,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,779,1
77641,1,4,3,2500,93068,18028,2,2,14,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,524,1
75389,2,0,10,1500,40462,27471,2,3,11,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,602,1
74316,2,5,8,1000,117524,8712,10,3,10,2,2,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,492,0
37700,0,0,8,2000,142062,10851,2,2,10,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,720,1
63745,2,5,5,1000,76973,12397,10,3,12,0,2,2,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,784,1
71190,0,2,5,800,78278,17244,7,3,11,2,2,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,611,0
46808,1,3,4,1000,112041,26950,10,2,15,2,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,582,0
50708,1,4,7,2500,29027,29925,8,2,13,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,713,1
75454,0,2,4,2500,89896,18989,2,2,13,1,1,2,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,585,0
45053,0,4,2,2000,72628,22461,7,0,11,0,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,589,1
53385,0,0,1,2000,63789,10390,5,2,10,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,671,1
62435,2,2,10,1000,27221,29798,9,1,12,2,1,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,520,1
43061,2,2,8,2500,87990,18423,10,1,11,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,510,1
61160,2,2,5,2500,61160,10757,5,0,13,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,718,1
72715,1,1,7,800,58336,24811,1,2,15,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,541,1
70924,1,5,2,800,13966,29402,8,0,10,0,2,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,532,1
35882,2,2,5,800,45263,18407,3,2,13,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,664,0
30388,0,4,6,1500,93832,20272,9,1,15,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,718,1
64779,1,5,5,800,137584,29673,7,2,19,0,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,475,1
31130,2,2,1,2500,133428,8632,6,2,15,2,2,2,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,544,1
56969,1,5,10,800,99314,23426,9,0,19,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,482,0
72882,1,2,5,2000,49481,15303,5,3,16,1,2,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,659,1
36402,0,5,1,1500,56999,9488,5,2,10,2,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,624,1
36549,1,2,3,2000,33854,27474,1,2,10,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,552,0
36826,1,0,7,1000,25596,24999,2,3,17,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,678,0
42489,0,5,3,1500,91238,13827,6,0,10,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,611,1
63096,1,2,10,2000,9131,27781,2,0,18,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,705,1
49369,2,1,5,1000,97788,24542,3,2,15,0,2,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,789,0
53047,2,2,3,1000,125718,18299,5,1,14,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,776,0
54067,1,4,3,1500,27936,23622,2,0,16,1,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,575,1
61486,2,4,4,800,55445,21118,8,3,16,1,2,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,764,1
32270,2,2,4,1000,72964,19056,5,1,18,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,496,0
75118,1,2,6,800,86784,15198,6,1,16,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,755,1
44344,0,4,1,2000,34675,12786,4,1,12,0,0,2,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,618,0
51313,2,0,8,800,1774,11396,10,1,12,2,2,2,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,503,1
72638,0,3,1,1500,124889,14087,3,0,19,1,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,537,0
62968,2,1,4,1000,120639,28333,6,0,17,0,1,2,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,563,1
52717,0,0,2,1500,102749,18166,3,2,11,2,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,455,1
76508,2,1,10,2000,56370,29528,10,1,16,2,1,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,750,1
36471,0,3,7,2000,147336,6481,3,1,11,1,2,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,587,0
70423,1,0,5,800,117110,6459,9,0,18,1,2,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,518,1
51992,2,4,4,2000,54089,26277,10,0,16,0,0,2,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,689,0
55161,2,4,5,1500,87063,7626,5,3,10,2,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,718,1
51873,0,4,5,1500,16050,5650,7,1,17,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,724,1
75679,0,1,1,2000,127591,19703,1,0,16,2,2,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,592,0
69965,2,4,6,1500,53881,14258,1,0,16,2,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,610,0
72683,2,0,10,1000,102497,12304,3,2,17,1,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,552,1
56896,0,5,5,800,12974,8611,1,3,12,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,625,1
48302,2,1,9,2000,54462,5920,5,2,11,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,753,0
59634,0,3,5,2000,30378,15512,6,3,12,2,0,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,521,1
68817,2,1,9,800,31884,11207,5,3,11,2,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,623,1
54181,0,2,7,2500,71561,17172,9,1,14,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,762,1
56806,0,0,10,1500,108609,11343,7,2,19,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,768,1
32301,1,4,8,2500,45858,27296,1,1,14,0,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,738,1
76890,1,3,8,2000,73989,12159,3,1,14,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,697,0
76125,0,1,4,2500,114044,17273,7,3,11,1,2,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,500,1
70683,2,2,9,2500,84854,19366,8,2,14,1,1,2,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,544,1
56461,1,3,8,2000,136417,21312,1,0,11,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,478,0
55189,0,0,8,800,85796,28252,5,0,13,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,747,0
46428,0,3,8,2500,7952,22150,3,0,11,0,2,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,765,0
59405,0,3,8,800,41341,26266,3,0,14,2,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,466,0
36643,1,0,4,2500,126921,28825,5,0,12,2,2,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,726,1
48034,0,4,10,1500,68817,15923,7,3,12,1,1,2,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,631,0
61861,0,4,10,2000,74778,15951,6,0,15,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,707,1
44249,1,3,1,2500,25683,8379,7,1,15,0,0,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,576,1
31111,0,5,1,2500,130208,22037,5,0,18,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,694,0
70346,0,4,7,800,63139,27356,10,0,16,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,492,0
72722,2,0,3,2000,46945,15755,2,2,11,1,1,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,530,1
67738,1,5,6,2000,133490,22647,3,2,15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,682,1
32797,0,4,10,2500,108785,23289,2,2,13,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,659,1
37258,1,4,1,1000,98682,11395,10,0,15,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,590,1
50881,2,4,2,1000,8563,18055,1,1,10,1,2,2,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,619,1
60763,1,1,10,2000,55291,29073,10,3,16,2,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,695,1
58060,0,3,9,1500,42543,23842,5,0,10,0,2,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,489,1
52954,1,3,8,1000,35598,11090,3,1,15,2,0,2,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,721,1
73048,2,2,3,1000,23984,14935,10,0,15,0,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,508,0
70021,0,5,2,2500,15192,20805,10,2,10,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,777,0
